date,lake_surface_water_temperature
2002-04-11,285.526
2002-04-12,285.715
2002-04-12,285.715
2002-04-13,285.984
2002-04-13,285.984
2002-04-16,287.915
2002-04-16,287.915
2002-04-17,287.558
2002-04-17,287.558
2002-04-18,286.394
2002-04-18,286.394
2002-04-19,286.407
2002-04-19,286.407
2002-04-20,286.96
2002-04-20,286.96
2002-04-22,283.768
2002-04-22,283.768
2002-04-24,284.885
2002-04-24,284.885
2002-04-25,284.664
2002-04-25,284.664
2002-04-26,284.361
2002-04-26,284.361
2002-04-27,284.265
2002-04-27,284.265
2002-04-28,284.927
2002-04-28,284.927
2002-04-29,284.348
2002-04-29,284.348
2002-05-01,283.734
2002-05-01,283.734
2002-05-02,285.43
2002-05-02,285.43
2002-05-03,284.156
2002-05-03,284.156
2002-05-04,283.493
2002-05-04,283.493
2002-05-05,283.574
2002-05-05,283.574
2002-05-06,284.812
2002-05-06,284.812
2002-05-07,281.64
2002-05-07,281.64
2002-05-08,284.102
2002-05-08,284.102
2002-05-10,284.095
2002-05-10,284.095
2002-05-12,282.12
2002-05-12,282.12
2002-05-13,282.796
2002-05-13,282.796
2002-05-14,283.504
2002-05-14,283.504
2002-05-15,283.953
2002-05-15,283.953
2002-05-17,282.574
2002-05-17,282.574
2002-05-18,282.208
2002-05-18,282.208
2002-05-19,282.013
2002-05-19,282.013
2002-05-20,280.877
2002-05-20,280.877
2002-05-21,281.596
2002-05-21,281.596
2002-05-22,280.384
2002-05-22,280.384
2002-05-23,281.314
2002-05-23,281.314
2002-05-24,282.166
2002-05-24,282.166
2002-05-26,282.892
2002-05-26,282.892
2002-05-28,280.772
2002-05-28,280.772
2002-05-29,280.542
2002-05-29,280.542
2002-05-31,279.428
2002-05-31,279.428
2002-06-02,280.031
2002-06-02,280.031
2002-06-03,280.8
2002-06-03,280.8
2002-06-04,280.731
2002-06-04,280.731
2002-06-05,279.539
2002-06-05,279.539
2002-06-06,280.475
2002-06-06,280.475
2002-06-07,280.472
2002-06-07,280.472
2002-06-08,280.051
2002-06-08,280.051
2002-06-11,280.712
2002-06-11,280.712
2002-06-13,280.957
2002-06-13,280.957
2002-06-14,276.997
2002-06-14,276.997
2002-06-15,279.523
2002-06-15,279.523
2002-06-16,280.75
2002-06-16,280.75
2002-06-18,280.047
2002-06-18,280.047
2002-06-19,281.079
2002-06-19,281.079
2002-06-20,279.494
2002-06-20,279.494
2002-06-21,279.306
2002-06-21,279.306
2002-06-22,280.16
2002-06-22,280.16
2002-06-23,280.334
2002-06-23,280.334
2002-06-24,279.081
2002-06-24,279.081
2002-06-25,280.597
2002-06-25,280.597
2002-06-27,280.365
2002-06-27,280.365
2002-06-29,280.505
2002-06-29,280.505
2002-06-30,277.276
2002-06-30,277.276
2002-07-01,279.421
2002-07-01,279.421
2002-07-04,277.983
2002-07-04,277.983
2002-07-05,278.442
2002-07-05,278.442
2002-07-06,276.997
2002-07-06,276.997
2002-07-07,277.615
2002-07-07,277.615
2002-07-08,277.607
2002-07-08,277.607
2002-07-09,278.554
2002-07-09,278.554
2002-07-11,278.845
2002-07-11,278.845
2002-07-13,278.597
2002-07-13,278.597
2002-07-14,280.518
2002-07-14,280.518
2002-07-15,279.794
2002-07-15,279.794
2002-07-16,278.921
2002-07-16,278.921
2002-07-19,274.641
2002-07-19,274.641
2002-07-20,279.568
2002-07-20,279.568
2002-07-21,279.089
2002-07-21,279.089
2002-07-22,278.761
2002-07-22,278.761
2002-07-23,279.599
2002-07-23,279.599
2002-07-24,279.901
2002-07-24,279.901
2002-07-25,281.08
2002-07-25,281.08
2002-07-26,280.473
2002-07-26,280.473
2002-07-27,280.806
2002-07-27,280.806
2002-07-30,279.98
2002-07-30,279.98
2002-07-31,280.625
2002-07-31,280.625
2002-08-01,280.469
2002-08-01,280.469
2002-08-02,280.897
2002-08-02,280.897
2002-08-03,281.209
2002-08-03,281.209
2002-08-04,278.555
2002-08-04,278.555
2002-08-05,281.954
2002-08-05,281.954
2002-08-06,282.799
2002-08-06,282.799
2002-08-07,280.512
2002-08-07,280.512
2002-08-08,281.245
2002-08-08,281.245
2002-08-09,280.751
2002-08-09,280.751
2002-08-10,282.546
2002-08-10,282.546
2002-08-12,281.96
2002-08-12,281.96
2002-08-14,280.542
2002-08-14,280.542
2002-08-16,282.788
2002-08-16,282.788
2002-08-17,280.174
2002-08-17,280.174
2002-08-18,282.79
2002-08-18,282.79
2002-08-19,282.304
2002-08-19,282.304
2002-08-20,280.744
2002-08-20,280.744
2002-08-21,281.564
2002-08-21,281.564
2002-08-22,281.935
2002-08-22,281.935
2002-08-23,281.227
2002-08-23,281.227
2002-08-24,280.99
2002-08-24,280.99
2002-08-25,282.564
2002-08-25,282.564
2002-08-26,283.495
2002-08-26,283.495
2002-08-28,283.21
2002-08-28,283.21
2002-08-30,281.754
2002-08-30,281.754
2002-08-31,283.418
2002-08-31,283.418
2002-09-01,281.848
2002-09-01,281.848
2002-09-02,278.586
2002-09-02,278.586
2002-09-04,284.019
2002-09-04,284.019
2002-09-05,275.61
2002-09-05,275.61
2002-09-06,283.207
2002-09-06,283.207
2002-09-07,285.287
2002-09-07,285.287
2002-09-08,284.192
2002-09-08,284.192
2002-09-09,284.962
2002-09-09,284.962
2002-09-10,283.513
2002-09-10,283.513
2002-09-11,284.202
2002-09-11,284.202
2002-09-15,283.901
2002-09-15,283.901
2002-09-16,285.049
2002-09-16,285.049
2002-09-17,284.787
2002-09-17,284.787
2002-09-18,283.808
2002-09-18,283.808
2002-09-19,283.39
2002-09-19,283.39
2002-09-20,284.741
2002-09-20,284.741
2002-09-21,284.044
2002-09-21,284.044
2002-09-22,285.083
2002-09-22,285.083
2002-09-23,285.914
2002-09-23,285.914
2002-09-24,284.917
2002-09-24,284.917
2002-09-25,285.917
2002-09-25,285.917
2002-09-26,286.291
2002-09-26,286.291
2002-09-27,285.141
2002-09-27,285.141
2002-09-29,286.69
2002-09-29,286.69
2002-10-01,286.252
2002-10-01,286.252
2002-10-02,287.658
2002-10-02,287.658
2002-10-03,285.413
2002-10-03,285.413
2002-10-04,287.263
2002-10-04,287.263
2002-10-05,287.751
2002-10-05,287.751
2002-10-06,287.936
2002-10-06,287.936
2002-10-07,286.947
2002-10-07,286.947
2002-10-08,287.809
2002-10-08,287.809
2002-10-09,287.063
2002-10-09,287.063
2002-10-10,285.813
2002-10-10,285.813
2002-10-11,286.274
2002-10-11,286.274
2002-10-12,287.347
2002-10-12,287.347
2002-10-13,282.618
2002-10-13,282.618
2002-10-15,287.225
2002-10-15,287.225
2002-10-17,286.537
2002-10-17,286.537
2002-10-18,287.886
2002-10-18,287.886
2002-10-19,288.631
2002-10-19,288.631
2002-10-20,288.548
2002-10-20,288.548
2002-10-21,287.806
2002-10-21,287.806
2002-10-22,287.398
2002-10-22,287.398
2002-10-24,288.234
2002-10-24,288.234
2002-10-26,288.986
2002-10-26,288.986
2002-10-27,288.873
2002-10-27,288.873
2002-10-28,286.585
2002-10-28,286.585
2002-10-29,288.06
2002-10-29,288.06
2002-10-31,287.528
2002-10-31,287.528
2002-11-01,287.471
2002-11-01,287.471
2002-11-02,288.43
2002-11-02,288.43
2002-11-03,288.658
2002-11-03,288.658
2002-11-04,287.319
2002-11-04,287.319
2002-11-06,288.9
2002-11-06,288.9
2002-11-07,289.893
2002-11-07,289.893
2002-11-08,287.706
2002-11-08,287.706
2002-11-09,287.217
2002-11-09,287.217
2002-11-10,289.243
2002-11-10,289.243
2002-11-11,285.726
2002-11-11,285.726
2002-11-12,287.306
2002-11-12,287.306
2002-11-13,287.827
2002-11-13,287.827
2002-11-14,288.19
2002-11-14,288.19
2002-11-16,288.591
2002-11-16,288.591
2002-11-17,289.031
2002-11-17,289.031
2002-11-18,288.652
2002-11-18,288.652
2002-11-19,288.984
2002-11-19,288.984
2002-11-20,288.538
2002-11-20,288.538
2002-11-21,285.96
2002-11-21,285.96
2002-11-23,288.38
2002-11-23,288.38
2002-11-25,289.278
2002-11-25,289.278
2002-11-26,287.977
2002-11-26,287.977
2002-11-27,286.587
2002-11-27,286.587
2002-11-28,289.675
2002-11-28,289.675
2002-11-29,288.308
2002-11-29,288.308
2002-11-30,288.0
2002-11-30,288.0
2002-12-02,289.301
2002-12-02,289.301
2002-12-04,286.32
2002-12-04,286.32
2002-12-06,287.062
2002-12-06,287.062
2002-12-07,288.703
2002-12-07,288.703
2002-12-11,287.724
2002-12-11,287.724
2002-12-12,289.922
2002-12-12,289.922
2002-12-13,288.513
2002-12-13,288.513
2002-12-14,290.819
2002-12-14,290.819
2002-12-15,289.02
2002-12-15,289.02
2002-12-16,286.463
2002-12-16,286.463
2002-12-18,289.383
2002-12-18,289.383
2002-12-19,290.276
2002-12-19,290.276
2002-12-22,287.267
2002-12-22,287.267
2002-12-23,289.768
2002-12-23,289.768
2002-12-25,290.204
2002-12-25,290.204
2002-12-27,289.779
2002-12-27,289.779
2002-12-28,290.084
2002-12-28,290.084
2002-12-31,289.93
2002-12-31,289.93
2003-01-01,288.588
2003-01-01,288.588
2003-01-03,287.253
2003-01-03,287.253
2003-01-04,289.581
2003-01-04,289.581
2003-01-05,287.844
2003-01-05,287.844
2003-01-06,290.978
2003-01-06,290.978
2003-01-07,282.399
2003-01-07,282.399
2003-01-08,291.87
2003-01-08,291.87
2003-01-10,288.985
2003-01-10,288.985
2003-01-12,289.131
2003-01-12,289.131
2003-01-13,291.309
2003-01-13,291.309
2003-01-14,287.23
2003-01-14,287.23
2003-01-15,290.823
2003-01-15,290.823
2003-01-19,288.148
2003-01-19,288.148
2003-01-21,288.4
2003-01-21,288.4
2003-01-23,287.83
2003-01-23,287.83
2003-01-26,289.224
2003-01-26,289.224
2003-01-28,289.179
2003-01-28,289.179
2003-01-29,288.208
2003-01-29,288.208
2003-01-30,288.142
2003-01-30,288.142
2003-01-31,289.211
2003-01-31,289.211
2003-02-02,291.154
2003-02-02,291.154
2003-02-04,288.718
2003-02-04,288.718
2003-02-05,287.405
2003-02-05,287.405
2003-02-06,288.905
2003-02-06,288.905
2003-02-07,288.317
2003-02-07,288.317
2003-02-08,285.618
2003-02-08,285.618
2003-02-10,289.506
2003-02-10,289.506
2003-02-11,288.688
2003-02-11,288.688
2003-02-14,284.465
2003-02-14,284.465
2003-02-15,288.833
2003-02-15,288.833
2003-02-16,290.315
2003-02-16,290.315
2003-02-18,289.117
2003-02-18,289.117
2003-02-20,288.577
2003-02-20,288.577
2003-02-22,288.056
2003-02-22,288.056
2003-02-23,289.643
2003-02-23,289.643
2003-02-24,287.847
2003-02-24,287.847
2003-02-25,289.285
2003-02-25,289.285
2003-02-26,289.398
2003-02-26,289.398
2003-02-27,288.303
2003-02-27,288.303
2003-03-01,288.329
2003-03-01,288.329
2003-03-02,287.529
2003-03-02,287.529
2003-03-03,287.158
2003-03-03,287.158
2003-03-04,287.682
2003-03-04,287.682
2003-03-06,288.4
2003-03-06,288.4
2003-03-08,287.357
2003-03-08,287.357
2003-03-10,288.477
2003-03-10,288.477
2003-03-11,288.274
2003-03-11,288.274
2003-03-12,287.203
2003-03-12,287.203
2003-03-13,289.539
2003-03-13,289.539
2003-03-15,287.215
2003-03-15,287.215
2003-03-17,286.269
2003-03-17,286.269
2003-03-18,288.782
2003-03-18,288.782
2003-03-19,287.702
2003-03-19,287.702
2003-03-20,288.388
2003-03-20,288.388
2003-03-21,282.893
2003-03-21,282.893
2003-03-22,288.143
2003-03-22,288.143
2003-03-24,288.201
2003-03-24,288.201
2003-03-27,288.08
2003-03-27,288.08
2003-03-28,287.156
2003-03-28,287.156
2003-03-29,287.1
2003-03-29,287.1
2003-03-31,283.874
2003-03-31,283.874
2003-04-02,287.397
2003-04-02,287.397
2003-04-03,287.324
2003-04-03,287.324
2003-04-04,287.578
2003-04-04,287.578
2003-04-05,287.578
2003-04-05,287.578
2003-04-06,286.723
2003-04-06,286.723
2003-04-07,286.347
2003-04-07,286.347
2003-04-09,285.538
2003-04-09,285.538
2003-04-11,285.135
2003-04-11,285.135
2003-04-12,286.521
2003-04-12,286.521
2003-04-13,286.084
2003-04-13,286.084
2003-04-14,286.292
2003-04-14,286.292
2003-04-15,285.947
2003-04-15,285.947
2003-04-16,284.764
2003-04-16,284.764
2003-04-18,283.255
2003-04-18,283.255
2003-04-19,282.456
2003-04-19,282.456
2003-04-20,283.927
2003-04-20,283.927
2003-04-21,285.833
2003-04-21,285.833
2003-04-22,284.049
2003-04-22,284.049
2003-04-23,285.65
2003-04-23,285.65
2003-04-25,285.864
2003-04-25,285.864
2003-04-27,285.956
2003-04-27,285.956
2003-04-29,286.58
2003-04-29,286.58
2003-05-02,285.791
2003-05-02,285.791
2003-05-04,283.936
2003-05-04,283.936
2003-05-05,282.787
2003-05-05,282.787
2003-05-06,283.734
2003-05-06,283.734
2003-05-07,284.548
2003-05-07,284.548
2003-05-08,282.405
2003-05-08,282.405
2003-05-09,283.555
2003-05-09,283.555
2003-05-11,283.042
2003-05-11,283.042
2003-05-13,282.806
2003-05-13,282.806
2003-05-15,282.186
2003-05-15,282.186
2003-05-16,281.61
2003-05-16,281.61
2003-05-18,282.821
2003-05-18,282.821
2003-05-20,279.935
2003-05-20,279.935
2003-05-21,280.485
2003-05-21,280.485
2003-05-22,281.512
2003-05-22,281.512
2003-05-23,282.479
2003-05-23,282.479
2003-05-24,280.831
2003-05-24,280.831
2003-05-25,281.589
2003-05-25,281.589
2003-05-27,279.905
2003-05-27,279.905
2003-05-29,280.854
2003-05-29,280.854
2003-05-30,280.596
2003-05-30,280.596
2003-05-31,281.067
2003-05-31,281.067
2003-06-01,281.427
2003-06-01,281.427
2003-06-02,281.281
2003-06-02,281.281
2003-06-03,278.44
2003-06-03,278.44
2003-06-05,280.124
2003-06-05,280.124
2003-06-06,279.268
2003-06-06,279.268
2003-06-07,280.69
2003-06-07,280.69
2003-06-08,281.131
2003-06-08,281.131
2003-06-09,280.059
2003-06-09,280.059
2003-06-10,280.32
2003-06-10,280.32
2003-06-12,280.355
2003-06-12,280.355
2003-06-14,280.37
2003-06-14,280.37
2003-06-15,279.942
2003-06-15,279.942
2003-06-17,280.296
2003-06-17,280.296
2003-06-19,279.78
2003-06-19,279.78
2003-06-21,279.896
2003-06-21,279.896
2003-06-22,280.493
2003-06-22,280.493
2003-06-23,279.47
2003-06-23,279.47
2003-06-24,280.195
2003-06-24,280.195
2003-06-25,278.59
2003-06-25,278.59
2003-06-26,279.48
2003-06-26,279.48
2003-06-28,278.685
2003-06-28,278.685
2003-06-30,279.89
2003-06-30,279.89
2003-07-01,279.266
2003-07-01,279.266
2003-07-02,280.056
2003-07-02,280.056
2003-07-03,280.351
2003-07-03,280.351
2003-07-04,280.029
2003-07-04,280.029
2003-07-05,280.545
2003-07-05,280.545
2003-07-07,279.222
2003-07-07,279.222
2003-07-08,280.294
2003-07-08,280.294
2003-07-09,279.112
2003-07-09,279.112
2003-07-10,279.939
2003-07-10,279.939
2003-07-11,278.928
2003-07-11,278.928
2003-07-12,279.747
2003-07-12,279.747
2003-07-14,279.356
2003-07-14,279.356
2003-07-16,279.754
2003-07-16,279.754
2003-07-17,277.277
2003-07-17,277.277
2003-07-18,280.252
2003-07-18,280.252
2003-07-19,280.482
2003-07-19,280.482
2003-07-20,279.907
2003-07-20,279.907
2003-07-21,280.896
2003-07-21,280.896
2003-07-23,279.631
2003-07-23,279.631
2003-07-24,279.869
2003-07-24,279.869
2003-07-25,280.996
2003-07-25,280.996
2003-07-26,280.468
2003-07-26,280.468
2003-07-27,281.02
2003-07-27,281.02
2003-07-30,280.166
2003-07-30,280.166
2003-08-01,280.928
2003-08-01,280.928
2003-08-02,282.078
2003-08-02,282.078
2003-08-03,281.282
2003-08-03,281.282
2003-08-04,281.825
2003-08-04,281.825
2003-08-05,277.478
2003-08-05,277.478
2003-08-08,280.02
2003-08-08,280.02
2003-08-10,281.236
2003-08-10,281.236
2003-08-11,282.334
2003-08-11,282.334
2003-08-12,281.493
2003-08-12,281.493
2003-08-13,282.062
2003-08-13,282.062
2003-08-15,281.335
2003-08-15,281.335
2003-08-17,281.785
2003-08-17,281.785
2003-08-18,281.53
2003-08-18,281.53
2003-08-19,282.527
2003-08-19,282.527
2003-08-20,283.311
2003-08-20,283.311
2003-08-21,282.73
2003-08-21,282.73
2003-08-22,283.783
2003-08-22,283.783
2003-08-24,281.971
2003-08-24,281.971
2003-08-25,283.358
2003-08-25,283.358
2003-08-26,282.359
2003-08-26,282.359
2003-08-27,282.43
2003-08-27,282.43
2003-08-28,282.869
2003-08-28,282.869
2003-08-29,282.483
2003-08-29,282.483
2003-08-31,283.187
2003-08-31,283.187
2003-09-02,283.468
2003-09-02,283.468
2003-09-03,282.494
2003-09-03,282.494
2003-09-04,283.493
2003-09-04,283.493
2003-09-05,284.166
2003-09-05,284.166
2003-09-06,284.498
2003-09-06,284.498
2003-09-07,283.732
2003-09-07,283.732
2003-09-09,280.619
2003-09-09,280.619
2003-09-10,283.535
2003-09-10,283.535
2003-09-11,283.335
2003-09-11,283.335
2003-09-13,283.552
2003-09-13,283.552
2003-09-14,283.825
2003-09-14,283.825
2003-09-16,283.661
2003-09-16,283.661
2003-09-18,284.849
2003-09-18,284.849
2003-09-19,284.884
2003-09-19,284.884
2003-09-20,285.203
2003-09-20,285.203
2003-09-21,285.221
2003-09-21,285.221
2003-09-22,285.582
2003-09-22,285.582
2003-09-23,284.285
2003-09-23,284.285
2003-09-25,284.734
2003-09-25,284.734
2003-09-26,286.212
2003-09-26,286.212
2003-09-27,284.608
2003-09-27,284.608
2003-09-28,283.72
2003-09-28,283.72
2003-09-29,285.432
2003-09-29,285.432
2003-09-30,287.118
2003-09-30,287.118
2003-10-02,287.089
2003-10-02,287.089
2003-10-04,284.568
2003-10-04,284.568
2003-10-05,287.697
2003-10-05,287.697
2003-10-06,285.819
2003-10-06,285.819
2003-10-07,286.469
2003-10-07,286.469
2003-10-08,285.669
2003-10-08,285.669
2003-10-09,286.562
2003-10-09,286.562
2003-10-11,283.261
2003-10-11,283.261
2003-10-13,287.053
2003-10-13,287.053
2003-10-14,287.113
2003-10-14,287.113
2003-10-15,286.849
2003-10-15,286.849
2003-10-16,288.04
2003-10-16,288.04
2003-10-17,286.234
2003-10-17,286.234
2003-10-18,287.541
2003-10-18,287.541
2003-10-20,288.029
2003-10-20,288.029
2003-10-21,288.396
2003-10-21,288.396
2003-10-22,286.982
2003-10-22,286.982
2003-10-23,288.351
2003-10-23,288.351
2003-10-24,284.446
2003-10-24,284.446
2003-10-25,285.7
2003-10-25,285.7
2003-10-27,286.996
2003-10-27,286.996
2003-10-28,288.95
2003-10-28,288.95
2003-10-29,286.195
2003-10-29,286.195
2003-10-30,286.457
2003-10-30,286.457
2003-10-31,286.978
2003-10-31,286.978
2003-11-02,284.484
2003-11-02,284.484
2003-11-03,288.154
2003-11-03,288.154
2003-11-05,287.144
2003-11-05,287.144
2003-11-06,288.4
2003-11-06,288.4
2003-11-07,288.656
2003-11-07,288.656
2003-11-08,290.649
2003-11-08,290.649
2003-11-09,289.57
2003-11-09,289.57
2003-11-10,288.939
2003-11-10,288.939
2003-11-12,287.856
2003-11-12,287.856
2003-11-13,289.64
2003-11-13,289.64
2003-11-14,287.51
2003-11-14,287.51
2003-11-15,284.768
2003-11-15,284.768
2003-11-16,288.125
2003-11-16,288.125
2003-11-17,288.235
2003-11-17,288.235
2003-11-18,285.765
2003-11-18,285.765
2003-11-19,288.221
2003-11-19,288.221
2003-11-21,287.877
2003-11-21,287.877
2003-11-22,290.0
2003-11-22,290.0
2003-11-23,288.569
2003-11-23,288.569
2003-11-24,289.769
2003-11-24,289.769
2003-11-25,289.169
2003-11-25,289.169
2003-11-28,287.37
2003-11-28,287.37
2003-11-29,289.357
2003-11-29,289.357
2003-11-30,287.205
2003-11-30,287.205
2003-12-01,281.724
2003-12-01,281.724
2003-12-02,289.715
2003-12-02,289.715
2003-12-03,288.22
2003-12-03,288.22
2003-12-07,290.155
2003-12-07,290.155
2003-12-09,288.713
2003-12-09,288.713
2003-12-10,288.742
2003-12-10,288.742
2003-12-11,289.634
2003-12-11,289.634
2003-12-12,289.315
2003-12-12,289.315
2003-12-14,288.661
2003-12-14,288.661
2003-12-15,289.686
2003-12-15,289.686
2003-12-17,282.387
2003-12-17,282.387
2003-12-20,288.249
2003-12-20,288.249
2003-12-25,289.53
2003-12-25,289.53
2003-12-26,287.055
2003-12-26,287.055
2003-12-27,288.409
2003-12-27,288.409
2003-12-30,288.879
2003-12-30,288.879
2004-01-02,289.99
2004-01-02,289.99
2004-01-04,288.778
2004-01-04,288.778
2004-01-05,283.323
2004-01-05,283.323
2004-01-08,277.722
2004-01-08,277.722
2004-01-09,290.979
2004-01-09,290.979
2004-01-10,290.349
2004-01-10,290.349
2004-01-11,290.172
2004-01-11,290.172
2004-01-20,289.754
2004-01-20,289.754
2004-01-21,286.37
2004-01-21,286.37
2004-01-22,288.069
2004-01-22,288.069
2004-01-24,286.504
2004-01-24,286.504
2004-01-25,288.648
2004-01-25,288.648
2004-01-26,289.346
2004-01-26,289.346
2004-01-27,289.746
2004-01-27,289.746
2004-01-28,289.239
2004-01-28,289.239
2004-01-29,290.072
2004-01-29,290.072
2004-01-30,289.523
2004-01-30,289.523
2004-01-31,289.589
2004-01-31,289.589
2004-02-01,289.044
2004-02-01,289.044
2004-02-02,289.499
2004-02-02,289.499
2004-02-03,288.099
2004-02-03,288.099
2004-02-06,287.647
2004-02-06,287.647
2004-02-07,289.353
2004-02-07,289.353
2004-02-09,288.506
2004-02-09,288.506
2004-02-10,288.445
2004-02-10,288.445
2004-02-11,288.5
2004-02-11,288.5
2004-02-12,286.761
2004-02-12,286.761
2004-02-15,279.528
2004-02-15,279.528
2004-02-16,288.979
2004-02-16,288.979
2004-02-17,290.363
2004-02-17,290.363
2004-02-18,288.568
2004-02-18,288.568
2004-02-20,287.926
2004-02-20,287.926
2004-02-21,286.55
2004-02-21,286.55
2004-02-23,288.527
2004-02-23,288.527
2004-02-25,288.35
2004-02-25,288.35
2004-02-26,288.852
2004-02-26,288.852
2004-02-27,288.951
2004-02-27,288.951
2004-02-28,288.3
2004-02-28,288.3
2004-02-29,289.708
2004-02-29,289.708
2004-03-01,289.552
2004-03-01,289.552
2004-03-02,288.111
2004-03-02,288.111
2004-03-04,288.117
2004-03-04,288.117
2004-03-05,288.517
2004-03-05,288.517
2004-03-06,290.113
2004-03-06,290.113
2004-03-07,288.876
2004-03-07,288.876
2004-03-08,287.341
2004-03-08,287.341
2004-03-10,287.051
2004-03-10,287.051
2004-03-12,288.13
2004-03-12,288.13
2004-03-13,288.471
2004-03-13,288.471
2004-03-14,287.729
2004-03-14,287.729
2004-03-15,282.0
2004-03-15,282.0
2004-03-16,286.875
2004-03-16,286.875
2004-03-17,289.158
2004-03-17,289.158
2004-03-18,275.865
2004-03-18,275.865
2004-03-19,288.232
2004-03-19,288.232
2004-03-21,287.27
2004-03-21,287.27
2004-03-22,288.564
2004-03-22,288.564
2004-03-23,288.378
2004-03-23,288.378
2004-03-24,288.285
2004-03-24,288.285
2004-03-26,287.941
2004-03-26,287.941
2004-03-28,287.181
2004-03-28,287.181
2004-03-30,285.298
2004-03-30,285.298
2004-03-31,287.171
2004-03-31,287.171
2004-04-01,287.806
2004-04-01,287.806
2004-04-02,288.168
2004-04-02,288.168
2004-04-03,287.266
2004-04-03,287.266
2004-04-04,287.996
2004-04-04,287.996
2004-04-05,287.355
2004-04-05,287.355
2004-04-06,287.351
2004-04-06,287.351
2004-04-08,288.014
2004-04-08,288.014
2004-04-09,287.846
2004-04-09,287.846
2004-04-11,287.138
2004-04-11,287.138
2004-04-13,287.792
2004-04-13,287.792
2004-04-15,285.616
2004-04-15,285.616
2004-04-16,285.577
2004-04-16,285.577
2004-04-17,284.706
2004-04-17,284.706
2004-04-18,285.93
2004-04-18,285.93
2004-04-20,285.767
2004-04-20,285.767
2004-04-21,285.893
2004-04-21,285.893
2004-04-22,281.272
2004-04-22,281.272
2004-04-23,284.654
2004-04-23,284.654
2004-04-24,282.711
2004-04-24,282.711
2004-04-25,279.215
2004-04-25,279.215
2004-04-27,285.432
2004-04-27,285.432
2004-04-29,285.175
2004-04-29,285.175
2004-05-01,284.909
2004-05-01,284.909
2004-05-02,284.481
2004-05-02,284.481
2004-05-03,283.875
2004-05-03,283.875
